123,1582733953-491,https://www.debate.org/opinions/should-abortions-be-legal,"The idea that it is a 'woman's body' is wrong as it is the child's body, I do agree it would be acceptable if the fetus was only a few cells and nothing more but at a certain point it is a breach of the fetus' rights to life as it becomes a human being, contraception should be used with great care if you do not want a baby, it shouldn't have to come to abortion due to carelessness.
I understand the plight of rape victims however the chances of impregnation via rape are unlikely due to the period of fertility and the trauma caused. If you are a catholic and are opposed to contraception, you must also be opposed to abortion as it is the official stance of the catholic church and so opposition to contraception (for catholics at least) is not an excuse for abortion.","No, if you do not want a child you should've used contraception",against,[25]

1204,1582734815-1810,https://www.debate.org/opinions/is-abortion-wrong,Abortion is wrong. Its murder it doesn't matter if you can see the child or not. That doesn't mean oh i cant see this baby so it wont matter if i kill it. Its just like a blind person killing someone it cant see or meet. But if thay do it its a crime so should abortion. Abortion is wrong its murder!,Abortion is murder,against,[16]

2568,1580744693-376,https://www.debate.org/opinions/should-abortion-stay-legal,"Abortion should stay legal. This is because of the fact that the woman should have rights to her body and the decisions behind it. It infringes upon freedom to say what a woman can or cannot do when she is pregnant. Abortions should stay legal for everyone, everywhere, with no consequence.",Abortion should stay legal,for,[2]

11,1582733989-683,https://www.debate.org/opinions/should-abortion-be-legal,"I find abortion wrong and cruel. Some people told me, well what if the child hates their life? What if the child has to be put up for adoption and suffers of loneliness? Well this is what I think - the child may be sad or upset about something, but isn't living better than death? Even something so simple in life can make someone smile. Life is beautiful, so you should have a chance in it. Killing the child is just wrong. I know many get an abortion because of rape, or not being able to take care of it, but you still shouldn't kill your baby. Just remember that the baby could have had a chance to live and experience all the wonderful things in life. Don't take away their life.",Give them a chance at life,against,[17]

2037,1582735052-2618,https://www.debate.org/opinions/is-abortion-wrong,"Any argument displayed on the left side of the screen that mentions religion as a way to ""validate"" their point can be immediately discarded. Religion is no more than an opinionated belief system, held by oneself, that is not allowed (by law) to be rationale for public policy.

Beyond religious opinions and fictional statements such as ""life begins at conception,"" I am curious as to if there even is a valid, scientific argument that supports the notion of pro-life. I haven't seem to have found one yet.

Claiming a zygote (term for the fusion of a sperm and egg- for all of you ""pro-life scientists"" out there) is a human is an idea I find almost silly. Claiming that two cells is life is completely insane. A zygote has no organs, no sensation, etc. 

The boundary for when life begins is hazy, and in that case, I see an argument to when abortion should no longer be legally allowed. However, there is a definite period of time in which organs have yet to develop, sensation and neural processing has yet to occur, etc, in which abortion is medically supported to be legal. You cannot medically support ""god"" or your religious beliefs. Making public policy on such translucent and scientifically inaccurate claims is comparable to stone-age government.","Religion plays no role, other than opinion",for,[3]

70,1582733989-773,https://www.debate.org/opinions/should-abortion-be-legal,"I believe abortion should not be legal in any states in America. A drunk driver can be charged with two counts of murder if he kills a pregnant women; but under many arguments said by Pro-Choice and Pro-Abortion people it is not a ""living human being"". so why is it that someone can be charged with taking two lives if women are doing it with no consequences everyday? It is because our country recognizes a fetus as a person. I am not religious so I am not Pro-Choice because the bible said or because my God thinks so, I am Pro-Choice  because each life should be valued i should not be allowed to take anyone's life and as soon as doctors can tell your are carrying a life is when i believe you lose your right to do what you want with your body. Unless in extreme medical conditions where mother or child could die i don't think women should be killing babies because the rent is high this month and they cant afford it or because they didn't use protection. its a life and the only reason people pretend its not is so they can feel better at night.",If abortion is legal why isn't murder,against,[17]

349,1582734700-885,https://www.debate.org/opinions/should-abortion-be-illegal,"If the parent's don't want to have a child then they should do everything they can not to. Birth control, condoms, anything. They are stupid and decide to have unprotected sex and then next thing they know they have a kid in her belly. It's not the child's fault that the parents were stupid. They are taking away the child's chance at life when it didn't do anything.",Most likely the parents fault!,against,[25]

1644,1582733674-30,https://www.debate.org/opinions/is-abortion-moral,"The fetus doesn't have any rights under the universal declaration for human rights. The women has the right to choose what she wishes to her body. Also, if she were forced to remain pregnant that would be against section 12 of the Canadian charter of rights and freedoms. Her body, Her choice!",It is not immoral,for,[2]

1740,1582735052-2408,https://www.debate.org/opinions/is-abortion-wrong,"While the unborn embryo or fetus has no choice if it is born or not, the   mother does have a choice if she has to endure the pains of birth and motherhood. The mother can do something about it, and not every mother will abort their pregnancies, and it is not a cheap form of contraception.   By limiting a woman's choice for something without a choice, you are further subjugating women under men.",It is called Pro CHOICE,for,[2]

2670,1580744435-266,https://www.debate.org/opinions/do-women-have-the-right-to-abort-a-fetus,"No woman born before 1973 should even get to have an opinion on the subject because they were not exposed to the risk of being aborted. The test of a good law is if everyone engaged in the action would it be good for society as a whole. Obviously killing all babies in the womb would end the human race. In addition, Take a poll of any woman on the street and ask if she would like to have been aborted. No person wishes to extinguish their own existence therefore it is insane to allow them to extinguish others.",Women are hypocrites,against,[7]

951,1582734700-930,https://www.debate.org/opinions/should-abortion-be-illegal,Who cares about woman right to choose it should be baby right to choose because all it is is murder and killing they kill more babies than hitler killed people and it should be stopped all they want is to have sex and get rid of the evidence and everything.,Abortion equals Murder,against,[16]

2551,1580225173-127,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"Abortion should be illegal and wemon should be given the death penalty for murdering their child. Also people who are pro abortionist should be arrested for ""incitement"" to commit   murder. 

I was reading yesterday about how Texas is trying to make it illegal for wemon to abort there babies and I   applaud them for it. 


At the end of they day wemon are lazy do not w a nd to t a me responability for their actions. If they want to have sex without taking precautions like getting thier tubes tied they have to accept the resposabilities that could entail, If they don't then they should be sterilized.",They are committing murder,against,[25]

147,1582733989-728,https://www.debate.org/opinions/should-abortion-be-legal,Imagine if you were the one being killed what were you gonna do that is breaking the rule of killing people and i think that since you will be busy aborting wont you be scared to be dead even if you were raped maybe it was God's plan that child will be a blessing to you and dont you think that maybe one day you will also die and meet those innocent babies you have killed i dont have much to say but please try to figure out this and you shall see that God will do something great for you,It should be illegal,against,[16]

1323,1582734815-1470,https://www.debate.org/opinions/is-abortion-wrong,"I do not believe abortion is okay. If is essentially a form of murder. There is only one person who has the right to take the life of anybody, who all know who that is..The great almighty.   The fact that partial birth abortion is still going on today makes me sick to my stomach. Should be banned!!",It is not right no matter what,against,[16]

86,1582733989-712,https://www.debate.org/opinions/should-abortion-be-legal,"It doesn't matter if it's the mother's choice or someone else's to abort a baby: IT'S MURDER. Think about it this way, if you say that it's the mother's choice, you're saying that a certain living creature's life is a choice of someone else. I definitely don't want someone to have the legal option to kill me, even if they are family.",It's only fair,against,[16]

1991,1582734972-2154,https://www.debate.org/opinions/should-abortion-be-illegal,"Someone shouldn't be able to tell you that you can't abort your child. It's your choice to make. If your in a bad place, can't afford a baby, or were even raped you won't want to keep it. It is all up to the women carrying the child, not the government.",It's your choice,for,[2]

2173,1582735052-2481,https://www.debate.org/opinions/is-abortion-wrong,"The fetus can't consent to abortion nor can it consent to birth. It's silly to assume it would even choose to live. Its a biased view from people already alive. The mother ALWAYS makes the choice for it. There are over 8 billion on the planet. If we start forcing people to have More and more kids, NOBODY will live. The planet has finite resources. The decision should be left to the mother, not a bunch of bureaucrats.",The fetus has no say.,for,[2]

846,1582734815-1599,https://www.debate.org/opinions/is-abortion-wrong,"Think about it would you go off and kill your mother or father or baby brother/sister whats the different between a baby in the womb, your mother was born your father was born. People just don't understand how wrong it really is...So its woman's choice right let them be a murderer they will see there sit on judgement day.The child is a pure soul haven't even sinned yet, so kill an innocent child is so wrong they could grow up to be somebody great could change the persons life instead of killing it just give it up for adoption, before u kill think about it.",Are you a baby killer?,against,[16]

219,1582733989-744,https://www.debate.org/opinions/should-abortion-be-legal,"There's an adequate amount of resources used to prevent un-needed child birth, yet you still become pregnant? It's your fault you became pregnant and not the fault of a fetus. Also, very little abortions happen because of rape and even if you were raped, the suspect probably is behind bars and you could easily give the baby up for adoption.",Abortion Should Be Illegal,against,[25]

2323,1582735052-2596,https://www.debate.org/opinions/is-abortion-wrong,"I'm pretty sure that no one talks about that. Everyday I turn on the news and see something about a child being neglected and abused, sometimes even killed. I would never, NEVER, bring a child into the world if I knew I wasn't ready for it. I've seen this so many times. My family works social services, so I know exactly what happens when a child is born into a chaotic environment.",And the stories of mothers harming their children?,for,[11]

1455,1582733723-286,https://www.debate.org/opinions/should-abortion-be-legal,"Listen guys, abortion is a woman's choice and nobody else's. A law should not determine a woman's life and future. What if you found out having your baby would cost you yours and the child's life? I'm just saying that whilst everyone's opinion matters the mothers is the most important. It's her child and not yours.",Listen up guys.,for,[2]

798,1582734815-1849,https://www.debate.org/opinions/is-abortion-wrong,"Abortion is murdering unborn children who do not have a say if they want to die.  We are about the people and that person who is being killed is not heard and will never be heard.  So what the mother is poor give the child to an orphanage.  Don't kill it, that is murder and murder is a crime.",Murder,against,[16]

346,1582734815-1248,https://www.debate.org/opinions/is-abortion-wrong,"Biology's 7 Signs of Life are all found in a fetus. Biology's definition of what is life matches a fetus as well. Did you know that 1 billion babies have been killed globally since 1973? 50 million a year... That's the body count of the ENTIRE Iraq War every day. According to the studies, less than 1% of those is over rape or incest.",Biology says it's all.,against,[17]

1428,1582733723-258,https://www.debate.org/opinions/should-abortion-be-legal,"Just because you take away the right for woman to have an abortion doesn't mean that will stop them. Anyone with money can easily fly to mexico and have the pregnancy terminated over there, or worse, they can purchase something from the drug store to terminate the fetus themselves. Causing there life to be threatened.     Just like smoking weed. Weed is illegal but does that stop the billions of people that smoke weed to stop? No, that just makes them find a seeking way to get weed and sometimes its very unsafe and kills them. But when people want something, they tend to try and get it. No matter the consequence.",Its better to have something legal and safe than illegal and unsafe.,for,[7]

2053,1582734972-2143,https://www.debate.org/opinions/should-abortion-be-illegal,"A fetus is a living thing, however if a woman can't make a good life for the child after it is born due to poverty, disease, or some other reason, is it worth the child being born? The child may have to live its life knowing that his or her mother and/or father didn't want them.",It is a choice.,for,[11]

