1769,1582734972-1972,https://www.debate.org/opinions/should-abortion-be-illegal,"I don't think half of you understand what ""living"" really is?
Let me ask you if a man's heart stops beating, should a firefighter try and resuscitate the man? After all, the man is dead, correct? No.
Someone is confirmed dead when they have no more brain activity. Which is exactly why when someones' heart stops, they try and get it pumping again because they are not dead yet.
Another example of this would be someone in a coma. They feel nothing, taste nothing, and can't even BREATHE on their own. Therefore, they are technically not alive, however not dead either because they are being supported. Without that support, however, they would be dead. That is why euthanasia exists.
The ""baby"" in the woman's womb is not alive within the legal time that abortions are available at regular abortion clinics. Therefore, it should be legal. Especially since the person who is alive should have full access to do what they want with their body. No one has the right to tell another what to do with their body. Men have sex all the time and have no consequences. Women should not be forced to give birth to a child if they do not want to.","The ""baby"" Is Not Alive",for,[3]
639,1582734700-1035,https://www.debate.org/opinions/should-abortion-be-illegal,"There are many ways to prevent child birth besides abortion. Such as condoms, abstinence, day after pills, daily pills, and many more ways to prevent. These are just some main reasons.   Another thing is that abortion is very expensive which may also break your bank.   The pill is not as expensive as a few thousand to get an abortion.",Not the only way to prevent,against,[7]
1381,1582733723-326,https://www.debate.org/opinions/should-abortion-be-legal,"I don't see why a women should not be allowed to abort their child. It's her body, her choice, and ultimately, her decision. That being said, I think that abortion should be legal under certain circumstances. For example, if the woman was raped. If we don't make it legal, women are just going to find another way to abort their baby (yes I mean the coat hangar way).",Of Course It's Their Body!,for,[2]
325,1582734815-1846,https://www.debate.org/opinions/is-abortion-wrong,The rights of the fetus outweigh the rights of the mother. Not because the fetus has more intrinsic worth or more rights but because of the rights that are at stake. The fetus possesses the right to live. I don't care if you say it's not human; I also believe animals possess the right to live and fetus's are nearer to humans than animals. The right to live is probably the biggest right there is. Whatever outweighs it has to be strong. I absolutely do not believe the mothers right of choice outweighs the fetus's right to live.,In the majority of cases.,against,[17]
1920,1582734972-2134,https://www.debate.org/opinions/should-abortion-be-illegal,"Abortion should not be illegal (Are you crazy) as a woman I have the right to do as I feel especially with my body, how dare someone and/or the government tell me otherwise. At the end of the day if I have a child ARE YOU TAKING CARE OF ME AND THAT CHILD? I didnt think so.Besides there are more and more children being born in a single parent household."" Ever heard of it takes a village to raise a child "". And to state my opionion I definantly think you stated some stereotypical reasons on why abortion should be legal",Absoultely Not,for,[2]
1220,1582734822-1905,https://www.debate.org/opinions/should-abortion-be-illigal,"Since the legalization of abortion in 1973, over 56 million unborn children have been killed. The first and foremost instinct of humans is preservation of life. This begins with self-preservation, and extends to all humanity through domestic bonds and realization of a like nature. The Coalition on Abortion/Breast Cancer reports: ""28 out of 37 worldwide studies have independently linked induced abortion with breast cancer. Thirteen out of fifteen studies conducted on American women report increased risk.
Source: http://www.tfpstudentaction.org/politically-incorrect/abortion/10-reasons-why-abortion-is-evil.html","Definitely, it should be.",against,[16]
877,1582734815-1288,https://www.debate.org/opinions/is-abortion-wrong,Abortion is so wrong! That is murder. Don't say a fetus isn't alive because it is it is breathing and is a living being. Even when you see a ultrasound you can see the baby moving and the arms and legs growing. That is cruel to kill a baby.That is murder and is not necessary. If you don't want the baby then give it up for adoption or something but don't do abortion that is wrong and is murder.The baby did nothing wrong its not their fault you don't want the baby. Simple solution. ADOPTION NOT MURDER. End of story that is a sin and is wrong on so many levels.,Abortion is completely wrong!,against,[16]
577,1582734815-1282,https://www.debate.org/opinions/is-abortion-wrong,"To all the people who think this planet is overpopulated and think that killing children will somehow make life better:

 If everyone in this world was standing shoulder-to-shoulder, we would fit into Texas. Only 3% of the usable earth is being used. Populations are going way down. Did you know that abortion is actually very anti-feminist? In places like China and India, ultrasounds are used to check the sex of the baby, and they are aborted if they are female. In a city near Bombay, India they are having a huge population issue-- for every ten men there is only one female because people don't want to keep their female children--they choose to abort them. 

Abortion is murder, pure and simple. Have you ever watched ""The Silent Scream""? i highly recommend it. 

Tearing an infant's limbs off, sucking their brains out, or burning them to death (which is what different kinds of abortion does) is NOT humane. It's evil. It's unthinkable. But 3,000 children die every day.",Abortion is Murder,against,[16]
366,1582734815-1500,https://www.debate.org/opinions/is-abortion-wrong,"As stated before, abortion is murder. A fetus, like a human, has a pumping heart, eyes, organs, a brain, etc. etc. What doesn't make it a child (human being), that all matters to the person, although everyone has their own preferences. Yes, abortion is wrong, why must it be debated at all?",Abortion is practically murder,against,[17]
2369,1582734972-2076,https://www.debate.org/opinions/should-abortion-be-illegal,"It's not like the population growth rate for the U.S. has been negative because abortion is legal. Besides which of the many problems the world is facing (hunger, housing, poverty, education, violence, environmental destruction, ect...) will be made better by adding more people to the equation. We have 7.5 billion people in the world and the limit the world can handle is around 10 billion. When we hit that point the choices will get even harder.",Abortion will not decrease the population,for,[7]
2012,1582734972-2161,https://www.debate.org/opinions/should-abortion-be-illegal,"AN ABORTION IS THE DECISION OF THE MOTHER NOT THE GOVERNMENT!   People who get abortions are not killers. You simply cant not ""kill"" someone that is not alive to begin with. Most women get and abortion BEFORE the fetus even develops lungs to breathe or a heart beat and the last time I checked both are needed to be considered alive.",Abortion Should NOT be illegal!!!,for,[3]
2076,1582735052-2658,https://www.debate.org/opinions/is-abortion-wrong,"Depending on the situation, what if the one who is getting an abortion is   someone who could lose their life from having that baby or the baby is not in a good position to be born, then you'd be losing a life either way or both ways,if its someone who has been raped or didn't plan to have a baby gets one,i think its also okay because their not ready and its a one time thing at the time, but i understand that getting knocked up more than two times and getting an abortion every time is wrong, they shouldn't ban abortion but they should set some boundaries like they will only get an abortion done depending o the reason and if they can prove it, if you can't trust them with a choice, how can you trust them with a baby?",Depends on the circumstances,for,[7]
2339,1582735052-2649,https://www.debate.org/opinions/is-abortion-wrong,"Even though it should be avoided where possible, it cannot always be considered wrong. For those that argue that life begins at conception, what about IVF? In IVF many eggs are fertilised but only a few are ever given a chance at life. The rest are either used for research, stored or maybe discarded. Surely we are also destroying life here, but we are also creating life. Sometimes someone is having a baby not out of choice, e.G. They may have been raped. In this case abortion can be justified, especially if the individual is young. Also remember the unborn child, does not have the ability to think or hold emotions. Yes we are denying it the chance of life, but we also deny many other things a life. Nevertheless if the abortion is merely the result of a stupid mistake, selfishness or occurs later on in the pregnancy, it is wrong.",Depends on the situation,for,[3]
386,1582734815-1828,https://www.debate.org/opinions/is-abortion-wrong,"Whether or not the baby is outside of you, you are still killing it. If you kill the baby then they don't get to experience life. He or she is being deprived of one of God's greatest gifts, and that's life. We don't have the right to take that away from anybody; it's not fair. Using abortion to cover up one night stands, affairs, even teen pregnancies isn't right. Rape is understandable. But you need to take responsibility for actions. A baby isn't a problem that can just go away.",Yes. It's taking life.,against,[16]
1503,1582733723-113,https://www.debate.org/opinions/should-abortion-be-legal,"What if the girl got pregnant and it wasnt her fault, what if she got raped? Her parents may be forcing her to get an abortion since she may be too young and will not be able to cope. Although people say its murder or killing a fetus that may grow. Its also not grown yet so there isnt really much wrong with getting it done withing the first weeks or month",Abortion is fair!!!,for,[11]
2141,1582735069-2723,https://www.debate.org/opinions/is-abortion-the-same-morally-as-murdering-a-child,"Abortion is choice of woman and man that conceived, not anyone's else concern. They have to live with the choice they make. More contraception we have readily available for men and women less of abortions we will have ... So please keep your noses out of private lives of other people; if they already have to make that horrible decision they don't need some self righteous bigot telling them they are wrong.   Thank you.",Be more concern with children that are born then unborn.,for,[16]
920,1582734815-1260,https://www.debate.org/opinions/is-abortion-wrong,"Well what about the unborn child who never receives that choice?

Biology is clear that at conception, also known as fertilization, a unique organism comes into existence.  Since this new life possesses human DNA and is the offspring of human parents, it can only legitimately be described as human life.

Since there is no question that human zygotes, embryos and fetuses are alive, some have attempted to claim that human beings are not “persons” until some threshold is crossed, such as viability, the capacity to feel pain, birth, or even the first year after birth. The merits of such notions could be debated, but it should be clear that they are not based on science but rather on ideology, philosophy, or belief.



As far as observable science is concerned, human life begins at conception.",People think that the woman should have a choice?,against,[17]
389,1582734815-1433,https://www.debate.org/opinions/is-abortion-wrong,"Abortion is murder because you are killing an innocent child and preventing it from coming to meet the beautiful world. Yes, of course women should get the choice of aborting or not, but the one who doesn't get the choice   is the unborn child. People who abort are mostly   18 years or younger just trying to look for an easy way to get rid of something they made.",Abortion is murder!,against,[16]
2610,1580744706-444,https://www.debate.org/opinions/do-women-have-the-right-to-abort-a-fetus,"Fetuses don't develop consciousness until 5-6 months
Before that, They're clusters of cells
If something doesn't have feelings and a personality, Then it's not a human being or any type of being
This has been proven by bioethics
A human life is not the same thing as a human being
And if human life is what's important, Then that means dogs don't deserve to live because they're not human life
And obviously that's wrong",Fetuses are not human beings until 5-6 months,for,[3]
1020,1582734827-1925,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"When the egg is fertilized, that is when life starts no matter how you slice it. Fertilized eggs are just exactly like fertilized seeds in the ground. If it is growing in any way shape or form, it is living.   If you kill or abort this growing process, which is called life, you are murdering. Murder is murder. If you don't feel guilty about killing innocent babies, then we should put up a law saying that we are allowed to murder grown up people.",It is wrong. Murder is murder.,against,[16]
